id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-N-0067,admin/cat,app-only,app-only,/api/admin/cat/levels/toggle-visibility/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0054; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0068,admin/cat,web-admin-named-request,app-only,/api/admin/cat/levels/update/,S,merged app+web baselines,normalized|app-only|P2|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0055; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0069,admin/cat,web-admin-named-request,web-only,/api/admin/cat/levels/update/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0023; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0070,admin/cat,app-only,app-only,/api/admin/cat/levels/withcats,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0056; method=∅; method_source=∅; auth=bearer-or-token-header; entities=cat,cat_sort_item,cat_tag,cat_variety,cat_weight,cat_with_weight; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0071,admin/cat,web-admin-named-request,shared,/api/admin/cat/planes | /api/admin/cat/planes/,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0057,API-APP-0058,API-WEB-0024; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0072,admin/cat,web-admin-named-request,shared,/api/admin/cat/planes/add,S,merged app+web baselines,normalized|shared|P0|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0059,API-WEB-0025; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0073,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/archive/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0060; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0074,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/archive/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0026; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0075,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/breeding/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0061; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,cat,cat_sort_item,cat_tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0076,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/breeding/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0027; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,cat,cat_sort_item,cat_tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0077,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/breeding/:id/date,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0028; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,cat,cat_sort_item,cat_tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0078,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/confirm/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0062; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0079,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/confirm/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0029; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0080,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/delete/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0063; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0081,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/delete/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0030; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0082,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/detail/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0064; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0083,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/detail/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0031; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0084,admin/cat,app-only,app-only,/api/admin/cat/planes/remind/,S,merged app+web baselines,normalized|app-only|P0|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0065; method=∅; method_source=∅; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0085,admin/cat,path-heuristic-medium,app-only,/api/admin/cat/planes/update/,I,merged app+web baselines,normalized|app-only|P0|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0066; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0086,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/update/:id/show,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0032; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0087,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/update/cats/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0067; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0088,admin/cat,web-admin-named-request,web-only,/api/admin/cat/planes/update/cats/:id,W,merged app+web baselines,normalized|web-only|P0|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0033; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0089,admin/cat,web-admin-named-request,app-only,/api/admin/cat/planes/weights/,S,merged app+web baselines,normalized|app-only|P0|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0068; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,cat,cat_sort_item,cat_tag,cat_variety; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
